"name" , "web_page" , "domain" , "country"
"Central University of Finance and Economics" , "http://www.cufe.edu.cn/" , "cufe.edu.cn" , "China" 
"Changchun Teachers College" , "http://www.cncnc.edu.cn/" , "cncnc.edu.cn" , "China" 
"Changchun University of Technology" , "http://www.ccut.edu.cn/" , "ccut.edu.cn" , "China" 
"Changsha Railway University" , "http://www.csru.edu.cn/" , "csru.edu.cn" , "China" 
"Changsha University of Electric Power" , "http://www.csuep.edu.cn/" , "csuep.edu.cn" , "China" 
"Chengdu Institute of Sichuan International Studies University" , "http://www.cisisu.edu.cn/" , "cisisu.edu.cn" , "China" 
"Chengdu University" , "http://www.cdu.edu.cn/" , "cdu.edu.cn" , "China" 
"Chengdu University of Technology" , "http://www.cdut.edu.cn/" , "cdut.edu.cn" , "China" 
"Chengdu University of Traditional Chinese Medicine" , "http://www.cdutcm.edu.cn/" , "cdutcm.edu.cn" , "China" 
"China Academy of Art" , "http://www.chinaacademyofart.com/" , "chinaacademyofart.com" , "China" 
"China Agricultural University" , "http://www.cau.edu.cn/" , "cau.edu.cn" , "China" 
"China Agriculture University East" , "http://www.bjaeu.edu.cn/" , "bjaeu.edu.cn" , "China" 
"China Foreign Affairs University" , "http://www.cfau.edu.cn/" , "cfau.edu.cn" , "China" 
"China Medical University Shenyang" , "http://www.cmu.edu.cn/" , "cmu.edu.cn" , "China" 
"China Pharmaceutical University Nanjing" , "http://www.cpu.edu.cn/" , "cpu.edu.cn" , "China" 
"China Three Gorges University" , "http://www.ctgu.edu.cn/" , "ctgu.edu.cn" , "China" 
"China University of Geoscience Beijing" , "http://www.cugb.edu.cn/" , "cugb.edu.cn" , "China" 
"China University of Geosciences Wuhan" , "http://www.cug.edu.cn/" , "cug.edu.cn" , "China" 
"China University of Mining Technology - Beijing" , "http://www.cumtb.edu.cn/" , "cumtb.edu.cn" , "China" 
"China University of Mining Technology - Xuzhou" , "http://www.cumt.edu.cn/" , "cumt.edu.cn" , "China" 
"China University of Political Science and Law" , "http://www.cupl.edu.cn/" , "cupl.edu.cn" , "China" 
"China USA Business University" , "http://www.cubu.edu/" , "cubu.edu" , "China" 
"China youth college for political science" , "http://www.cyc.edu.cn/" , "cyc.edu.cn" , "China" 
"Chinese People's Public Security University" , "http://www.cppsu.edu.cn/" , "cppsu.edu.cn" , "China" 
"Chongqing Education College" , "http://www.cqec.net.cn/" , "cqec.net.cn" , "China" 
"Chongqing Medical University" , "http://www.cqmu.edu.cn/" , "cqmu.edu.cn" , "China" 
"Chongqing Normal University" , "http://www.cqnu.edu.cn/" , "cqnu.edu.cn" , "China" 
"Chongqing Normal University Foreign Trade and Business College" , "http://www.swsm.cn/" , "swsm.cn" , "China" 
"Chongqing Technology and Business University" , "http://www.ctbu.edu.cn/" , "ctbu.edu.cn" , "China" 
"Chongqing Telecommunication College" , "http://www.cqtcedu.com/" , "cqtcedu.com" , "China" 
"Chongqing Three Gorges University" , "http://www.sanxiau.edu.cn/" , "sanxiau.edu.cn" , "China" 
"Chongqing University" , "http://www.cqu.edu.cn/" , "cqu.edu.cn" , "China" 
"Chongqing University of Communications" , "http://www.cquc.edu.cn/" , "cquc.edu.cn" , "China" 
"Chongqing University of Post and Telecommunications" , "http://www.cqupt.edu.cn/" , "cqupt.edu.cn" , "China" 
"Chongqing University of Science and Technology" , "http://www.cqust.cn/" , "cqust.cn" , "China" 
"Chongqing University of Technology" , "http://www.cqut.edu.cn/" , "cqut.edu.cn" , "China" 
"Chongqing Vocational College of Public Transportation" , "http://www.cqgyzy.com/" , "cqgyzy.com" , "China" 
"Chongqing Wenli University" , "http://www.cqwu.net/" , "cqwu.net" , "China" 
"Civil Aviation University of China" , "http://www.cauc.edu/" , "cauc.edu" , "China" 
"Communication University of China" , "http://www.cuc.edu.cn/" , "cuc.edu.cn" , "China" 
"Dalian Martime University" , "http://www.dlmu.edu.cn/" , "dlmu.edu.cn" , "China" 
"Dalian Medical University" , "http://www.dlmedu.edu.cn/" , "dlmedu.edu.cn" , "China" 
"Dalian University" , "http://www.dlu.edu.cn/" , "dlu.edu.cn" , "China" 
"Dalian University of Foreign Language" , "http://www.dlufl.edu.cn/" , "dlufl.edu.cn" , "China" 
"Dalian University of Technology" , "http://www.dlut.edu.cn/" , "dlut.edu.cn" , "China" 
"Dongbei University of Finance And Economics" , "http://www.dufe.edu.cn/" , "dufe.edu.cn" , "China" 
"Donghua University, Shanghai" , "http://www.dhu.edu.cn/" , "dhu.edu.cn" , "China" 
"East China Jiao Tong University" , "http://www.ecjtu.jx.cn/" , "ecjtu.jx.cn" , "China" 
"East China Normal University" , "http://www.ecnu.edu.cn/" , "ecnu.edu.cn" , "China" 
"East China University of Science and Technology" , "http://www.ecust.edu.cn/" , "ecust.edu.cn" , "China" 
"Emeishan Buddhist College" , "http://www.emsfj.com/" , "emsfj.com" , "China" 
"Foshan University" , "http://www.fosu.edu.cn/" , "fosu.edu.cn" , "China" 
"Fudan University" , "http://www.fudan.edu.cn/" , "fudan.edu.cn" , "China" 
"Fujian Agricultural University" , "http://www.fjau.edu.cn/" , "fjau.edu.cn" , "China" 
"Fujian Medical University" , "http://www.fjmu.edu.cn/" , "fjmu.edu.cn" , "China" 
"Fujian Normal University" , "http://www.fjnu.edu.cn/" , "fjnu.edu.cn" , "China" 
"Fujian University of Traditional Chinese Medicine" , "http://www.fjtcm.edu.cn/" , "fjtcm.edu.cn" , "China" 
"Fushun Petroleum University" , "http://www.fspu.edu.cn/" , "fspu.edu.cn" , "China" 
"Fuzhou University" , "http://www.fzu.edu.cn/" , "fzu.edu.cn" , "China" 
"Gansu Agricultural University" , "http://www.gsau.edu.cn/" , "gsau.edu.cn" , "China" 
"Gansu University of Technology" , "http://www.gsut.edu.cn/" , "gsut.edu.cn" , "China" 
"Guangdong Peizheng College" , "http://www.peizheng.com.cn/" , "peizheng.com.cn" , "China" 
"Guangdong Polytechnic Normal University" , "http://www.gdin.edu.cn/" , "gdin.edu.cn" , "China" 
"Guangdong Radio &amp; TV University" , "http://www.gdrtvu.edu.cn/" , "gdrtvu.edu.cn" , "China" 
"Guangdong University of Foreign Studies" , "http://www.gdufs.edu.cn/" , "gdufs.edu.cn" , "China" 
"Guangdong University of Technology" , "http://www.gdut.edu.cn/" , "gdut.edu.cn" , "China" 
"Guangxi Medical University" , "http://www.gxmu.edu.cn/" , "gxmu.edu.cn" , "China" 
"Guangxi Normal University" , "http://www.gxnu.edu.cn/" , "gxnu.edu.cn" , "China" 
"Guangxi Traditional Chinese Medical University" , "http://www.gxtcmu.edu.cn/" , "gxtcmu.edu.cn" , "China" 
"Guangxi University" , "http://www.gxu.edu.cn/" , "gxu.edu.cn" , "China" 
"Guangxi University for Nationalities" , "http://www.gxun.edu.cn/" , "gxun.edu.cn" , "China" 
"Guangzhou Academy of Fine Art" , "http://www.gzarts.edu.cn/" , "gzarts.edu.cn" , "China" 
"Guangzhou Normal University" , "http://www.guangztc.edu.cn/" , "guangztc.edu.cn" , "China" 
"Guangzhou University" , "http://www.gzhu.edu.cn/" , "gzhu.edu.cn" , "China" 
"Guangzhou University of Traditional Chinese Medicine" , "http://www.gzhtcm.edu.cn/" , "gzhtcm.edu.cn" , "China" 
"Guizhou Normal University" , "http://www.gznu.edu.cn/" , "gznu.edu.cn" , "China" 
"Guizhou University" , "http://www.gzu.edu.cn/" , "gzu.edu.cn" , "China" 
"Hainan Normal University" , "http://www.hainnu.edu.cn/" , "hainnu.edu.cn" , "China" 
"Hainan University" , "http://www.hainu.edu.cn/" , "hainu.edu.cn" , "China" 
"Harbin Engineering University" , "http://www.hrbeu.edu.cn/" , "hrbeu.edu.cn" , "China" 
"Harbin Institute of Technology" , "http://www.hit.edu.cn/" , "hit.edu.cn" , "China" 
"Harbin Medical University" , "http://www.hrbmu.edu.cn/" , "hrbmu.edu.cn" , "China" 
"Harbin Normal University" , "http://www.hrbnu.edu.cn/" , "hrbnu.edu.cn" , "China" 
"Harbin University of Civil Engineering &amp; Architecture" , "http://www.hrbucea.edu.cn/" , "hrbucea.edu.cn" , "China" 
"Harbin University of Science and Technology" , "http://www.hrbust.edu.cn/" , "hrbust.edu.cn" , "China" 
"Hebei Academy of Fine Art" , "http://www.hbafa.com/" , "hbafa.com" , "China" 
"Hebei Agricultural University" , "http://www.hebau.edu.cn/" , "hebau.edu.cn" , "China" 
"Hebei Medical University" , "http://www.hebmu.edu.cn/" , "hebmu.edu.cn" , "China" 
"Hebei Normal University" , "http://www.hebnu.edu.cn/" , "hebnu.edu.cn" , "China" 
"Hebei United University" , "http://www.hebeiuniteduniversity.com/" , "hebeiuniteduniversity.com" , "China" 
"Hebei University" , "http://www.hbu.edu.cn/" , "hbu.edu.cn" , "China" 
"Hebei University of Economics and Trade" , "http://www.heuet.edu.cn/" , "heuet.edu.cn" , "China" 
"Hebei University of Science and Technology" , "http://www.hebust.edu.cn/" , "hebust.edu.cn" , "China" 
"Hebei University of Technology" , "http://www.hebut.edu.cn/" , "hebut.edu.cn" , "China" 
"Hefei University of Technology" , "http://www.hfut.edu.cn/" , "hfut.edu.cn" , "China" 
"Hehai University" , "http://www.hhu.edu.cn/" , "hhu.edu.cn" , "China" 
"Heilongjiang August 1st Reclamation University" , "http://www.hlaflru.edu.cn/" , "hlaflru.edu.cn" , "China" 
"Heilongjiang Commercial University" , "http://www.hljcu.edu.cn/" , "hljcu.edu.cn" , "China" 
"Heilongjiang University" , "http://www.hlju.edu.cn/" , "hlju.edu.cn" , "China" 
"Henan Agriculture University" , "http://www.henau.edu.cn/" , "henau.edu.cn" , "China" 
"Henan Buddhist College" , "http://www.hnfjxy.cn/" , "hnfjxy.cn" , "China" 
"Henan Normal University" , "http://www.henannu.edu.cn/" , "henannu.edu.cn" , "China" 
"Henan Univeristy" , "http://www.henu.edu.cn/" , "henu.edu.cn" , "China" 
"Hohai University Changzhou" , "http://www.hhuc.edu.cn/" , "hhuc.edu.cn" , "China" 
"Huaihai Institute of Technology" , "http://www.hhit.edu.cn/" , "hhit.edu.cn" , "China" 
"Huaihua Medical College" , "http://www.yizhuan.com/" , "yizhuan.com" , "China" 
"Huaihua Radio and Television University" , "http://www.hhrtu.com/" , "hhrtu.com" , "China" 
"Huaihua University" , "http://www.hhu.edu.cn/" , "hhu.edu.cn" , "China" 
"Huanghe Science &amp; Technology University" , "http://www.hhstu.edu.cn/" , "hhstu.edu.cn" , "China" 
"Huaqiao University Quanzhuo" , "http://www.hqu.edu.cn/" , "hqu.edu.cn" , "China" 
"Huazhong Agricultural University" , "http://www.hzau.edu.cn/" , "hzau.edu.cn" , "China" 
"Huazhong University of Science and Technology" , "http://www.hust.edu.cn/" , "hust.edu.cn" , "China" 
"Hubei University" , "http://www.hubu.edu.cn/" , "hubu.edu.cn" , "China" 
"Huizhou University" , "http://www.hzu.edu.cn/" , "hzu.edu.cn" , "China" 
"Hunan Agricultural University" , "http://www.hunau.net/" , "hunau.net" , "China" 
"Hunan Normal University" , "http://www.hunnu.edu.cn/" , "hunnu.edu.cn" , "China" 
"Hunan University" , "http://www.hunu.edu.cn/" , "hunu.edu.cn" , "China" 
"Inner Mongolia Agricultural University" , "http://www.imau.edu.cn/" , "imau.edu.cn" , "China" 
"Inner Mongolia Normal University" , "http://www.imnu.edu.cn/" , "imnu.edu.cn" , "China" 
"Inner Mongolia Polytechnic University" , "http://www.impu.edu.cn/" , "impu.edu.cn" , "China" 
"Inner Mongolia University" , "http://www.imu.edu.cn/" , "imu.edu.cn" , "China" 
"International Business University of Beijing" , "http://www.ibub.edu.cn/" , "ibub.edu.cn" , "China" 
"Jiangsu University of Science and Technology" , "http://www.jsust.edu.cn/" , "jsust.edu.cn" , "China" 
"Jiangxi Agricultural University" , "http://www.jxau.edu.cn/" , "jxau.edu.cn" , "China" 
"Jiangxi Normal University" , "http://www.jxnu.edu.cn/" , "jxnu.edu.cn" , "China" 
"Jiangxi University of Finance and Economics" , "http://www.jxufe.edu.cn/" , "jxufe.edu.cn" , "China" 
"Jiangxi University of Traditional Chinese Medicine" , "http://www.jutcm.com/" , "jutcm.com" , "China" 
"Jiaying University" , "http://www.jyu.edu.cn/" , "jyu.edu.cn" , "China" 
"Jilin Agricultural University" , "http://www.jlau.edu.cn/" , "jlau.edu.cn" , "China" 
"Jilin University" , "http://www.jlu.edu.cn/" , "jlu.edu.cn" , "China" 
"Jilin University of Technology" , "http://www.jut.edu.cn/" , "jut.edu.cn" , "China" 
"Jimei University" , "http://www.jmu.edu.cn/" , "jmu.edu.cn" , "China" 
"Jinan University" , "http://www.jnu.edu.cn/" , "jnu.edu.cn" , "China" 
"Jingdezhen China Institute" , "http://www.jci.edu.cn/" , "jci.edu.cn" , "China" 
"Jishou University" , "http://www.jsu.edu.cn/" , "jsu.edu.cn" , "China" 
"Kunmimg University of Science and Technology" , "http://www.kmust.edu.cn/" , "kmust.edu.cn" , "China" 
"Lanzhou University" , "http://www.lzu.edu.cn/" , "lzu.edu.cn" , "China" 
"Liaocheng Teachers University" , "http://www.lctu.edu.cn/" , "lctu.edu.cn" , "China" 
"Liaoning Normal University" , "http://www.lnnu.edu.cn/" , "lnnu.edu.cn" , "China" 
"Liaoning Technical University" , "http://www.lntu.edu.cn/" , "lntu.edu.cn" , "China" 
"Liaoning University" , "http://www.lnu.edu.cn/" , "lnu.edu.cn" , "China" 
"Logistics Engineering University of PLA" , "http://www.hqgc.net/" , "hqgc.net" , "China" 
"Ludong University" , "http://www.ytnc.edu.cn/" , "ytnc.edu.cn" , "China" 
"Luxun Academy of Fine Art" , "http://www.lumei.edu.cn/" , "lumei.edu.cn" , "China" 
"Luzhou Medical College" , "http://www.lzmc.edu.cn/" , "lzmc.edu.cn" , "China" 
"Nanchang University" , "http://www.ncu.edu.cn/" , "ncu.edu.cn" , "China" 
"Nanjing Agricultural University" , "http://www.njau.edu.cn/" , "njau.edu.cn" , "China" 
"Nanjing Forestry University" , "http://www.njfu.edu.cn/" , "njfu.edu.cn" , "China" 
"Nanjing Institute of Meteorology" , "http://www.njim.edu.cn/" , "njim.edu.cn" , "China" 
"Nanjing Medical University" , "http://www.njmu.edu.cn/" , "njmu.edu.cn" , "China" 
"Nanjing Normal University" , "http://www.njnu.edu.cn/" , "njnu.edu.cn" , "China" 
"Nanjing Union Theological Seminary" , "http://www.njuts.cn/" , "njuts.cn" , "China" 
"Nanjing University" , "http://www.nju.edu.cn/" , "nju.edu.cn" , "China" 
"Nanjing University of Aeronautics and Astronautics" , "http://www.nuaa.edu.cn/" , "nuaa.edu.cn" , "China" 
"Nanjing University of Chemical Technology" , "http://www.njuct.edu.cn/" , "njuct.edu.cn" , "China" 
"Nanjing University of Economics" , "http://www.njue.edu.cn/" , "njue.edu.cn" , "China" 
"Nanjing University of Posts and Telecommunications" , "http://www.njupt.edu.cn/" , "njupt.edu.cn" , "China" 
"Nanjing University of Science and Technology" , "http://www.njust.edu.cn/" , "njust.edu.cn" , "China" 
"Nanjing University of Traditional Chinese Medicine" , "http://www.njutcm.edu.cn/" , "njutcm.edu.cn" , "China" 
"Nankai University" , "http://nku.nankai.edu.cn/" , "nku.nankai.edu.cn" , "China" 
"National University of Defense Technology" , "http://www.nudt.edu.cn/" , "nudt.edu.cn" , "China" 
"Neijiang Teacher University" , "http://www.neijtc.edu.cn/" , "neijtc.edu.cn" , "China" 
"Ningbo University" , "http://www.nbu.edu.cn/" , "nbu.edu.cn" , "China" 
"Ningbo University of Technology" , "http://www.nbut.edu.cn/" , "nbut.edu.cn" , "China" 
"Ningxia Medical College" , "http://www.nxmc.edu.cn/" , "nxmc.edu.cn" , "China" 
"Ningxia University" , "http://www.nxu.edu.cn/" , "nxu.edu.cn" , "China" 
"North China Electric Power University" , "http://www.ncepubj.edu.cn/" , "ncepubj.edu.cn" , "China" 
"North China University of Technology" , "http://www.ncut.edu.cn/" , "ncut.edu.cn" , "China" 
"Northeast Agricultural University" , "http://www.neau.edu.cn/" , "neau.edu.cn" , "China" 
"Northeastern University" , "http://www.neu.edu.cn/" , "neu.edu.cn" , "China" 
"Northeast Forest University" , "http://www.nefu.edu.cn/" , "nefu.edu.cn" , "China" 
"Northeast Normal University" , "http://www.nenu.edu.cn/" , "nenu.edu.cn" , "China" 
"Northeast University at Qinhuangdao Campus" , "http://www.neuq.edu.cn/" , "neuq.edu.cn" , "China" 
"Northern Jiaotong University" , "http://www.njtu.edu.cn/" , "njtu.edu.cn" , "China" 
"Northern Sichuan Medical College" , "http://www.nsmc.edu.cn/" , "nsmc.edu.cn" , "China" 
"Northwest A&amp;F University" , "http://www.nwau.edu.cn/" , "nwau.edu.cn" , "China" 
"Northwest Normal University Lanzhou" , "http://www.nwnu.edu.cn/" , "nwnu.edu.cn" , "China" 
"Northwest Polytechnical University Xi'an" , "http://www.nwpu.edu.cn/" , "nwpu.edu.cn" , "China" 
"Northwest University Xi'an" , "http://www.nwu.edu.cn/" , "nwu.edu.cn" , "China" 
"Ocean University of China" , "http://www.ouc.edu.cn/" , "ouc.edu.cn" , "China" 
"Panzhihua University" , "http://www.pzhu.edu.cn/" , "pzhu.edu.cn" , "China" 
"Peking University" , "http://www.pku.edu.cn/" , "pku.edu.cn" , "China" 
"Qingdao University" , "http://www.qdu.edu.cn/" , "qdu.edu.cn" , "China" 
"Qingdao University of Science and Technology" , "http://www.qust.edu.cn/" , "qust.edu.cn" , "China" 
"Qinghai Normal University" , "http://www.qhnu.edu.cn/" , "qhnu.edu.cn" , "China" 
"Qinghai Radio &amp; Television University" , "http://www.qhrtvu.edu.cn/" , "qhrtvu.edu.cn" , "China" 
"Qinghai University" , "http://www.qhu.edu.cn/" , "qhu.edu.cn" , "China" 
"Qiongzhou University" , "http://www.qzu.edu.cn/" , "qzu.edu.cn" , "China" 
"Qufu Normal University" , "http://www.qfnu.edu.cn/" , "qfnu.edu.cn" , "China" 
"Renmin University of China" , "http://www.ruc.edu.cn/" , "ruc.edu.cn" , "China" 
"Shaanxi Normal University" , "http://www.snnu.edu.cn/" , "snnu.edu.cn" , "China" 
"Shandong Agricultural University" , "http://www.sdau.edu.cn/" , "sdau.edu.cn" , "China" 
"Shandong Economic University" , "http://www.sdie.edu.cn/" , "sdie.edu.cn" , "China" 
"Shandong Medical University" , "http://www.sdmu.edu.cn/" , "sdmu.edu.cn" , "China" 
"Shandong Normal University" , "http://www.sdnu.edu.cn/" , "sdnu.edu.cn" , "China" 
"Shandong University" , "http://www.sdu.edu.cn/" , "sdu.edu.cn" , "China" 
"Shandong University of Art and Design" , "http://www.sdada.edu.cn/" , "sdada.edu.cn" , "China" 
"Shandong University of Science and Technology" , "http://www.sdust.edu.cn/" , "sdust.edu.cn" , "China" 
"Shandong University of Technology" , "http://www.sdut.edu.cn/" , "sdut.edu.cn" , "China" 
"Shandong University of Triaditional Chinese Medicine" , "http://www.sdutcm.edu.cn/" , "sdutcm.edu.cn" , "China" 
"Shanghai Business School" , "http://www.sbs.edu.cn/" , "sbs.edu.cn" , "China" 
"Shanghai City College" , "http://www.umcollege.com/" , "umcollege.com" , "China" 
"Shanghai Customs College" , "http://shanghai_edu.customs.gov.cn/" , "shanghai_edu.customs.gov.cn" , "China" 
"Shanghai Dainji University" , "http://www.sdju.edu.cn/" , "sdju.edu.cn" , "China" 
"Shanghai Fisheries University" , "http://www.shfu.edu.cn/" , "shfu.edu.cn" , "China" 
"Shanghai Institue of Foreign Trade" , "http://www.shift.edu.cn/" , "shift.edu.cn" , "China" 
"Shanghai International Studies University" , "http://www.shisu.edu.cn/" , "shisu.edu.cn" , "China" 
"Shanghai Jiaotong University" , "http://www.sjtu.edu.cn/" , "sjtu.edu.cn" , "China" 
"Shanghai Lida Polytechnic Institute" , "http://www.lidapoly.com/" , "lidapoly.com" , "China" 
"Shanghai Lixin University of Commerce" , "http://www.lixin.edu.cn/" , "lixin.edu.cn" , "China" 
